cluuq,HH_code,gps_latitude,gps_longitude,prov,dist,div,loc,locality,hh_grid,mini_grid,solar,exp_mnth,county,exp_annual,pw_final
878_1,1070207011_11,-4.038457993,39.6677844,Coast,Mombasa,Island,Tudor,U,1.00E+00,0.00E+00,1.00E+00,90800,Mombasa,412222,2300.967285
878_1,1070207011_06,-4.038406272,39.6638415,Coast,Mombasa,Island,Tudor,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,63000,2300.967285
878_1,1070207011_12,-4.040923484,39.6691154,Coast,Mombasa,Island,Tudor,U,1.00E+00,0.00E+00,0.00E+00,52580,Mombasa,216833,2300.967285
878_1,1070207011_03,-4.039759821,39.6677866,Coast,Mombasa,Island,Tudor,U,1.00E+00,0.00E+00,0.00E+00,85300,Mombasa,200000,2300.967285
87_30,8010701021_12,-1.274561108,36.8775571,Nairobi,Nairobi North,Pumwani,Bahati,U,1.00E+00,0.00E+00,0.00E+00,28288,Nairobi,11328,2948.433838
87_30,8010701021_06,-1.273384045,36.8771929,Nairobi,Nairobi North,Pumwani,Bahati,U,1.00E+00,0.00E+00,0.00E+00,45900,Nairobi,134440,2948.433838
87_30,8010701021_10,-1.273662632,36.8776936,Nairobi,Nairobi North,Pumwani,Bahati,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,52664,2948.433838
87_30,8010701021_04,-1.275220802,36.8773326,Nairobi,Nairobi North,Pumwani,Bahati,U,1.00E+00,0.00E+00,0.00E+00,39664,Nairobi,39052,2948.433838
87_30,8010701021_02,-1.275614235,36.8772377,Nairobi,Nairobi North,Pumwani,Bahati,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,11544,2948.433838
87_30,8010701021_05,-1.273670474,36.8776923,Nairobi,Nairobi North,Pumwani,Bahati,U,1.00E+00,0.00E+00,0.00E+00,21188,Nairobi,50164,2948.433838
87_30,8010701021_11,-1.273584498,36.8777107,Nairobi,Nairobi North,Pumwani,Bahati,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,28880,2948.433838
87_30,8010701021_09,-1.274814437,36.8775562,Nairobi,Nairobi North,Pumwani,Bahati,U,1.00E+00,0.00E+00,0.00E+00,17450,Nairobi,90600,2948.433838
87_30,8010701021_03,-1.273723435,36.8780242,Nairobi,Nairobi North,Pumwani,Bahati,U,1.00E+00,0.00E+00,0.00E+00,11800,Nairobi,18052,2948.433838
87_30,8010701021_01,-1.273486571,36.877132,Nairobi,Nairobi North,Pumwani,Bahati,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,124664,2948.433838
87_30,8010701021_08,-1.273552557,36.8777245,Nairobi,Nairobi North,Pumwani,Bahati,U,1.00E+00,0.00E+00,0.00E+00,19776,Nairobi,47664,2948.433838
87_30,8010701021_07,-1.273852449,36.8778905,Nairobi,Nairobi North,Pumwani,Bahati,U,1.00E+00,0.00E+00,1.00E+00,38388,Nairobi,131776,2948.433838
880_1,1070301011_05,-4.011662928,39.683693,Coast,Mombasa,Kisauni,Kisauni,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,84000,2243.443115
880_1,1070301011_02,-4.012511766,39.6806022,Coast,Mombasa,Kisauni,Kisauni,U,1.00E+00,0.00E+00,0.00E+00,9500,Mombasa,39000,2243.443115
880_1,1070301011_04,-4.010345353,39.6839515,Coast,Mombasa,Kisauni,Kisauni,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,147003,2243.443115
880_1,1070301011_10,-4.006676811,39.684301,Coast,Mombasa,Kisauni,Kisauni,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,68552,2243.443115
880_1,1070301011_03,-4.013392776,39.6787256,Coast,Mombasa,Kisauni,Kisauni,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,185000,2243.443115
880_1,1070301011_06,-4.017272149,39.6837979,Coast,Mombasa,Kisauni,Kisauni,U,1.00E+00,0.00E+00,0.00E+00,21500,Mombasa,67716,2243.443115
880_1,1070301011_07,-4.011240435,39.682633,Coast,Mombasa,Kisauni,Kisauni,U,1.00E+00,0.00E+00,0.00E+00,9376,Mombasa,70604,2243.443115
880_1,1070301031_13,-4.024800435,39.6788585,Coast,Mombasa,Kisauni,Kisauni,U,1.00E+00,0.00E+00,0.00E+00,22688,Mombasa,245416,2243.443115
880_1,1070301011_11,-4.006849436,39.6823993,Coast,Mombasa,Kisauni,Kisauni,U,1.00E+00,0.00E+00,0.00E+00,13538,Mombasa,29164,2243.443115
880_1,1070301011_08,-4.012683204,39.6741696,Coast,Mombasa,Kisauni,Kisauni,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,123133,2243.443115
880_1,1070301011_01,-4.02300684,39.6795581,Coast,Mombasa,Kisauni,Kisauni,U,0.00E+00,0.00E+00,0.00E+00,5052,Mombasa,11268,2991.257568
880_1,1070301011_12,-4.007488474,39.6847903,Coast,Mombasa,Kisauni,Kisauni,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,120552,2243.443115
880_1,1070301011_09,-4.015951061,39.6768273,Coast,Mombasa,Kisauni,Kisauni,U,1.00E+00,0.00E+00,0.00E+00,10693,Mombasa,51415,2243.443115
885_1,1070401011_04,-4.032631511,39.6207099,Coast,Kilindini,Changamwe,Chaani,U,1.00E+00,0.00E+00,1.00E+00,28171,Mombasa,100744,6543.375488
885_1,1070401011_05,-4.035645478,39.6202628,Coast,Kilindini,Changamwe,Chaani,U,1.00E+00,0.00E+00,0.00E+00,9987,Mombasa,73844,6543.375488
885_1,1070401011_03,-4.031974118,39.6298038,Coast,Kilindini,Changamwe,Chaani,U,1.00E+00,0.00E+00,0.00E+00,18188,Mombasa,96000,6543.375488
885_1,1070401011_02,-4.033053441,39.6290613,Coast,Kilindini,Changamwe,Chaani,U,0.00E+00,0.00E+00,0.00E+00,,Mombasa,24000,3739.072021
885_1,1070401011_01,-4.036520595,39.6261625,Coast,Kilindini,Changamwe,Chaani,U,1.00E+00,0.00E+00,0.00E+00,17200,Mombasa,47100,6543.375488
891_1,1070502021_04,-4.012831551,39.6340023,Coast,Kilindini,Jomvu,Mikindani,U,1.00E+00,0.00E+00,0.00E+00,13700,Mombasa,129716,5982.515137
891_1,1070502021_05,-4.01212436,39.6341548,Coast,Kilindini,Jomvu,Mikindani,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,125104,5982.515137
891_1,1070502021_02,-4.013749318,39.6328668,Coast,Kilindini,Jomvu,Mikindani,U,1.00E+00,0.00E+00,0.00E+00,20730,Mombasa,40760,5982.515137
891_1,1070502021_03,-4.010910744,39.6351007,Coast,Kilindini,Jomvu,Mikindani,U,1.00E+00,0.00E+00,0.00E+00,8888,Mombasa,34052,5982.515137
891_1,1070502021_01,-4.013700282,39.6342539,Coast,Kilindini,Jomvu,Mikindani,U,1.00E+00,0.00E+00,0.00E+00,9500,Mombasa,54600,5982.515137
892_1,1070601012_03,-4.099339196,39.607736,Coast,Kilindini,Longo,Mtongwe,U,0.00E+00,0.00E+00,1.00E+00,,Mombasa,13152,2146.835449
892_1,1070601012_06,-4.091686215,39.602848,Coast,Kilindini,Longo,Mtongwe,R,0.00E+00,0.00E+00,0.00E+00,,Mombasa,3050,2146.835449
892_1,1080203012_02,-4.098823557,39.6089011,Coast,Kwale,Matuga,Ngombeni,U,0.00E+00,0.00E+00,0.00E+00,,Mombasa,3902,2146.835449
892_1,1070601012_02,-4.089137118,39.6081669,Coast,Kilindini,Longo,Mtongwe,U,0.00E+00,0.00E+00,0.00E+00,,Mombasa,0,2146.835449
892_1,1080203012_01,-4.097252834,39.6101685,Coast,Kwale,Matuga,Ngombeni,U,0.00E+00,0.00E+00,0.00E+00,,Mombasa,18000,2146.835449
892_1,1070601012_04,-4.097279094,39.6053201,Coast,Kilindini,Longo,Mtongwe,U,0.00E+00,0.00E+00,0.00E+00,,Mombasa,16588,2146.835449
892_1,1070601012_07,-4.100024588,39.6079871,Coast,Kilindini,Longo,Mtongwe,U,0.00E+00,0.00E+00,0.00E+00,,Mombasa,2000,2146.835449
892_1,1070601012_01,-4.090352787,39.6008644,Coast,Kilindini,Longo,Mtongwe,U,0.00E+00,0.00E+00,1.00E+00,,Mombasa,10888,2146.835449
892_1,1070601012_05,-4.088942727,39.6077396,Coast,Kilindini,Longo,Mtongwe,U,0.00E+00,0.00E+00,1.00E+00,,Mombasa,10228,2146.835449
892_1,1080203012_04,-4.095556207,39.6118244,Coast,Kwale,Matuga,Ngombeni,U,0.00E+00,0.00E+00,0.00E+00,,Mombasa,1000,2146.835449
892_1,1080203012_03,-4.100331401,39.6080995,Coast,Kwale,Matuga,Ngombeni,U,0.00E+00,0.00E+00,0.00E+00,,Mombasa,3700,2146.835449
892_2,1070601011_04,-4.081866149,39.639535,Coast,Kilindini,Longo,Mtongwe,P,1.00E+00,0.00E+00,0.00E+00,,Mombasa,312500,12463.57227
892_2,1070601011_05,-4.073306137,39.6422259,Coast,Kilindini,Longo,Mtongwe,U,1.00E+00,0.00E+00,0.00E+00,19999,Mombasa,19400,12463.57227
892_2,1070601011_02,-4.083828937,39.6304562,Coast,Kilindini,Longo,Mtongwe,P,1.00E+00,0.00E+00,0.00E+00,,Mombasa,11500,12463.57227
892_2,1070601011_07,-4.079152952,39.5956644,Coast,Kilindini,Longo,Mtongwe,R,0.00E+00,0.00E+00,0.00E+00,,Mombasa,2500,997.0858765
892_2,1070601011_06,-4.080888582,39.5980804,Coast,Kilindini,Longo,Mtongwe,U,0.00E+00,0.00E+00,0.00E+00,,Mombasa,4188,997.0858765
892_2,1070601011_03,-4.068448856,39.639715,Coast,Kilindini,Longo,Mtongwe,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,137828,12463.57227
892_2,1070601011_01,-4.075806212,39.6433983,Coast,Kilindini,Longo,Mtongwe,R,1.00E+00,0.00E+00,0.00E+00,,Mombasa,5500,12463.57227
893_1,1070602013_05,-4.104521802,39.6399654,Coast,Kilindini,Longo,Shika Adabu,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,251000,2492.7146
893_1,1070602013_06,-4.102016254,39.6392195,Coast,Kilindini,Longo,Shika Adabu,U,1.00E+00,0.00E+00,0.00E+00,4768,Mombasa,5328,2492.7146
893_1,1070602013_09,-4.104314005,39.6380255,Coast,Kilindini,Longo,Shika Adabu,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,9000,2492.7146
893_1,1070602013_02,-4.102813753,39.6376223,Coast,Kilindini,Longo,Shika Adabu,U,1.00E+00,0.00E+00,0.00E+00,15000,Mombasa,56216,2492.7146
893_1,1070602013_08,-4.102179206,39.6368347,Coast,Kilindini,Longo,Shika Adabu,U,1.00E+00,0.00E+00,0.00E+00,14300,Mombasa,69000,2492.7146
893_1,1070602013_10,-4.09974362,39.642187,Coast,Kilindini,Longo,Shika Adabu,U,1.00E+00,0.00E+00,0.00E+00,4076,Mombasa,3552,2492.7146
893_1,1070602013_11,-4.107076139,39.6367832,Coast,Kilindini,Longo,Shika Adabu,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,52500,2492.7146
893_1,1070602013_03,-4.110652815,39.6337216,Coast,Kilindini,Longo,Shika Adabu,U,1.00E+00,0.00E+00,0.00E+00,13500,Mombasa,25300,2492.7146
893_1,1070602013_07,-4.099139575,39.6379993,Coast,Kilindini,Longo,Shika Adabu,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,132000,2492.7146
893_1,1070602013_12,-4.11244349,39.6379197,Coast,Kilindini,Longo,Shika Adabu,U,1.00E+00,0.00E+00,0.00E+00,14000,Mombasa,53000,2492.7146
893_1,1070602013_01,-4.117665059,39.6354428,Coast,Kilindini,Longo,Shika Adabu,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,53000,2492.7146
893_1,1070602013_04,-4.1073402,39.6372494,Coast,Kilindini,Longo,Shika Adabu,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,19880,2492.7146
896_1,1070701024_09,-4.09085424,39.6440711,Coast,Kilindini,Likoni,Likoni,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,22888,2300.967285
896_1,1070701024_01,-4.096643829,39.6399419,Coast,Kilindini,Likoni,Likoni,U,1.00E+00,0.00E+00,0.00E+00,8600,Mombasa,6000,2300.967285
896_1,1070701024_04,-4.089797762,39.6485555,Coast,Kilindini,Likoni,Likoni,U,1.00E+00,0.00E+00,0.00E+00,15200,Mombasa,39200,2300.967285
896_1,1070701024_08,-4.094551124,39.6450409,Coast,Kilindini,Likoni,Likoni,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,15500,2300.967285
896_1,1070701024_03,-4.095507272,39.6406375,Coast,Kilindini,Likoni,Likoni,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,31000,2300.967285
896_1,1070701024_10,-4.095225858,39.6470341,Coast,Kilindini,Likoni,Likoni,U,1.00E+00,0.00E+00,0.00E+00,5538,Mombasa,88,2300.967285
896_1,1070701024_06,-4.092228199,39.6460486,Coast,Kilindini,Likoni,Likoni,U,1.00E+00,0.00E+00,0.00E+00,10600,Mombasa,19300,2300.967285
896_1,1070701024_02,-4.095822488,39.6406335,Coast,Kilindini,Likoni,Likoni,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,291000,2300.967285
896_1,1070701024_12,-4.09628994,39.6419649,Coast,Kilindini,Likoni,Likoni,U,1.00E+00,0.00E+00,0.00E+00,5699,Mombasa,22500,2300.967285
896_1,1070701024_07,-4.090648653,39.6476739,Coast,Kilindini,Likoni,Likoni,U,1.00E+00,0.00E+00,0.00E+00,10600,Mombasa,12000,2300.967285
896_1,1070701024_05,-4.091945274,39.6460483,Coast,Kilindini,Likoni,Likoni,U,1.00E+00,0.00E+00,0.00E+00,,Mombasa,9000,2300.967285
896_1,1070701024_13,-4.093621945,39.646124,Coast,Kilindini,Likoni,Likoni,U,1.00E+00,0.00E+00,0.00E+00,5163,Mombasa,28888,2300.967285
896_1,1070701024_11,-4.096069379,39.6387187,Coast,Kilindini,Likoni,Likoni,U,1.00E+00,0.00E+00,0.00E+00,5200,Mombasa,4500,2300.967285
89_7,8010702021_08,-1.268310027,36.8477519,Nairobi,Nairobi North,Pumwani,Eastleigh North,U,1.00E+00,0.00E+00,0.00E+00,9959,Nairobi,30140,2948.433838
89_7,8010702021_11,-1.270838683,36.8479336,Nairobi,Nairobi North,Pumwani,Eastleigh North,U,1.00E+00,0.00E+00,0.00E+00,12864,Nairobi,23776,2948.433838
89_7,8010702021_03,-1.269046579,36.8481929,Nairobi,Nairobi North,Pumwani,Eastleigh North,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,11544,2948.433838
89_7,8010702021_02,-1.268744213,36.8473517,Nairobi,Nairobi North,Pumwani,Eastleigh North,U,1.00E+00,0.00E+00,0.00E+00,20728,Nairobi,15648,2948.433838
89_7,8010702021_06,-1.269045782,36.8480109,Nairobi,Nairobi North,Pumwani,Eastleigh North,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,15656,2948.433838
89_7,8010702021_09,-1.26901057,36.84744,Nairobi,Nairobi North,Pumwani,Eastleigh North,U,1.00E+00,0.00E+00,0.00E+00,33440,Nairobi,50440,2948.433838
89_7,8010702021_05,-1.268921007,36.8476676,Nairobi,Nairobi North,Pumwani,Eastleigh North,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,80656,2948.433838
89_7,8010702021_04,-1.268968306,36.8474024,Nairobi,Nairobi North,Pumwani,Eastleigh North,U,1.00E+00,0.00E+00,0.00E+00,19502,Nairobi,30656,2948.433838
89_7,8010702021_07,-1.269000281,36.8476821,Nairobi,Nairobi North,Pumwani,Eastleigh North,U,1.00E+00,0.00E+00,0.00E+00,42664,Nairobi,35552,2948.433838
89_7,8010702021_01,-1.268764233,36.8473689,Nairobi,Nairobi North,Pumwani,Eastleigh North,U,1.00E+00,0.00E+00,0.00E+00,23778,Nairobi,19544,2948.433838
89_7,8010702021_12,-1.270979605,36.8466132,Nairobi,Nairobi North,Pumwani,Eastleigh North,U,1.00E+00,0.00E+00,1.00E+00,20940,Nairobi,92552,2948.433838
89_7,8010702021_10,-1.268390661,36.847879,Nairobi,Nairobi North,Pumwani,Eastleigh North,U,1.00E+00,0.00E+00,0.00E+00,45164,Nairobi,94440,2948.433838
901_2,1080101041_04,-4.33541467,39.3726444,Coast,Kwale,Kubo,Majimboni,R,0.00E+00,0.00E+00,1.00E+00,,Kwale,20900,1379.890991
901_2,1080101041_11,-4.334741195,39.3724233,Coast,Kwale,Kubo,Majimboni,R,0.00E+00,0.00E+00,1.00E+00,,Kwale,91500,1379.890991
901_2,1080101041_10,-4.325866177,39.388871,Coast,Kwale,Kubo,Majimboni,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,18200,1379.890991
901_2,1080101041_13,-4.323254109,39.3785554,Coast,Kwale,Kubo,Majimboni,R,0.00E+00,0.00E+00,1.00E+00,,Kwale,56888,1379.890991
901_2,1080101041_08,-4.332631614,39.3798718,Coast,Kwale,Kubo,Majimboni,R,0.00E+00,0.00E+00,1.00E+00,,Kwale,1008100,1379.890991
901_2,1080101041_05,-4.332002437,39.3776232,Coast,Kwale,Kubo,Majimboni,R,0.00E+00,0.00E+00,1.00E+00,,Kwale,241000,1379.890991
901_2,1080101041_01,-4.333901228,39.3750638,Coast,Kwale,Kubo,Majimboni,R,0.00E+00,0.00E+00,1.00E+00,,Kwale,11000,1379.890991
901_2,1080101041_03,-4.322807127,39.3748727,Coast,Kwale,Kubo,Majimboni,R,0.00E+00,0.00E+00,1.00E+00,,Kwale,8000,1379.890991
901_2,1080101041_02,-4.32371799,39.3751218,Coast,Kwale,Kubo,Majimboni,R,0.00E+00,0.00E+00,1.00E+00,,Kwale,159000,1379.890991
901_2,1080101041_12,-4.334808999,39.3764662,Coast,Kwale,Kubo,Majimboni,R,0.00E+00,0.00E+00,1.00E+00,,Kwale,9800,1379.890991
901_2,1080101041_09,-4.322163903,39.385046,Coast,Kwale,Kubo,Majimboni,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,90650,1379.890991
901_2,1080101041_07,-4.333669146,39.3729324,Coast,Kwale,Kubo,Majimboni,R,0.00E+00,0.00E+00,1.00E+00,,Kwale,23150,1379.890991
901_2,1080101041_06,-4.324150088,39.376167,Coast,Kwale,Kubo,Majimboni,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,0,1379.890991
913_12,1080201011_01,-4.175343779,39.449887,Coast,Kwale,Matuga,Golini,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,214000,503.1113281
913_12,1080201011_08,-4.177853179,39.4523334,Coast,Kwale,Matuga,Golini,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,20880,503.1113281
913_12,1080201011_14,-4.1753121,39.4496813,Coast,Kwale,Matuga,Golini,P,1.00E+00,0.00E+00,0.00E+00,18100,Kwale,35000,102.1442947
913_12,1080201011_13,-4.172951032,39.4486922,Coast,Kwale,Matuga,Golini,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,44828,503.1113281
913_12,1080201011_04,-4.178643903,39.4529217,Coast,Kwale,Matuga,Golini,U,1.00E+00,0.00E+00,0.00E+00,7104,Kwale,109768,503.1113281
913_12,1080201011_11,-4.174552651,39.4503359,Coast,Kwale,Matuga,Golini,U,1.00E+00,0.00E+00,1.00E+00,18088,Kwale,463500,503.1113281
913_12,1080201011_06,-4.17774103,39.4530561,Coast,Kwale,Matuga,Golini,U,1.00E+00,0.00E+00,0.00E+00,18250,Kwale,208000,503.1113281
913_12,1080201011_05,-4.176241697,39.4528533,Coast,Kwale,Matuga,Golini,P,1.00E+00,0.00E+00,0.00E+00,7800,Kwale,32700,102.1442947
913_12,1080201011_10,-4.169174854,39.4527619,Coast,Kwale,Matuga,Golini,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,71787,503.1113281
913_12,1080201011_07,-4.167375234,39.4535425,Coast,Kwale,Matuga,Golini,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,104000,503.1113281
913_12,1080201011_03,-4.1781372,39.4525589,Coast,Kwale,Matuga,Golini,U,1.00E+00,0.00E+00,0.00E+00,8252,Kwale,70992,503.1113281
913_12,1080201011_02,-4.173411572,39.454044,Coast,Kwale,Matuga,Golini,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,76888,503.1113281
913_12,1080201011_09,-4.167900213,39.4529031,Coast,Kwale,Matuga,Golini,U,0.00E+00,0.00E+00,1.00E+00,,Kwale,68800,1229.827759
913_12,1080201011_12,-4.168698609,39.4486915,Coast,Kwale,Matuga,Golini,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,64500,503.1113281
91_5,8010703021_08,-1.285584799,36.8553987,Nairobi,Nairobi North,Pumwani,Eastleigh South,U,1.00E+00,0.00E+00,0.00E+00,6464,Nairobi,34664,2948.433838
91_5,8010703021_01,-1.28561812,36.8550329,Nairobi,Nairobi North,Pumwani,Eastleigh South,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,11544,2948.433838
91_5,8010703021_09,-1.285778763,36.8548441,Nairobi,Nairobi North,Pumwani,Eastleigh South,U,1.00E+00,0.00E+00,0.00E+00,21552,Nairobi,59440,2948.433838
91_5,8010703021_02,-1.285847101,36.8548576,Nairobi,Nairobi North,Pumwani,Eastleigh South,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,113081,2948.433838
91_5,8010703021_03,-1.285188119,36.8550076,Nairobi,Nairobi North,Pumwani,Eastleigh South,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,20268,2948.433838
91_5,8010703021_04,-1.285298346,36.8548228,Nairobi,Nairobi North,Pumwani,Eastleigh South,U,1.00E+00,0.00E+00,0.00E+00,16608,Nairobi,29856,2948.433838
91_5,8010703021_12,-1.285454444,36.8560284,Nairobi,Nairobi North,Pumwani,Eastleigh South,U,1.00E+00,0.00E+00,0.00E+00,12202,Nairobi,64952,2948.433838
91_5,8010703021_06,-1.285622457,36.8563812,Nairobi,Nairobi North,Pumwani,Eastleigh South,U,1.00E+00,0.00E+00,0.00E+00,21440,Nairobi,11544,2948.433838
91_5,8010703021_05,-1.285123596,36.8554264,Nairobi,Nairobi North,Pumwani,Eastleigh South,U,1.00E+00,0.00E+00,0.00E+00,6468,Nairobi,19268,2948.433838
91_5,8010703021_07,-1.285727515,36.8549264,Nairobi,Nairobi North,Pumwani,Eastleigh South,U,1.00E+00,0.00E+00,0.00E+00,9676,Nairobi,26940,2948.433838
91_5,8010703021_10,-1.285569893,36.8553457,Nairobi,Nairobi North,Pumwani,Eastleigh South,U,1.00E+00,0.00E+00,0.00E+00,9952,Nairobi,105576,2948.433838
91_5,8010703021_11,-1.285331989,36.855965,Nairobi,Nairobi North,Pumwani,Eastleigh South,U,1.00E+00,0.00E+00,0.00E+00,25888,Nairobi,66888,2948.433838
941_2,1080502011_10,-4.07430837,39.3175459,Coast,Kinango,Kinango,Puma,R,0.00E+00,0.00E+00,1.00E+00,,Kwale,179776,1319.89563
941_2,1080502011_08,-4.07294606,39.3191344,Coast,Kinango,Kinango,Puma,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,245500,1319.89563
941_2,1080502011_07,-4.07805448,39.3197767,Coast,Kinango,Kinango,Puma,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,0,1319.89563
941_2,1080502011_05,-4.080326859,39.3160891,Coast,Kinango,Kinango,Puma,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,2300,1319.89563
941_2,1080502011_11,-4.077970182,39.3183593,Coast,Kinango,Kinango,Puma,R,0.00E+00,0.00E+00,1.00E+00,,Kwale,14500,1319.89563
941_2,1080502011_14,-4.081707957,39.3159323,Coast,Kinango,Kinango,Puma,R,0.00E+00,0.00E+00,1.00E+00,,Kwale,11164,1319.89563
941_2,1080502011_12,-4.07391923,39.3192305,Coast,Kinango,Kinango,Puma,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,19000,1319.89563
941_2,1080502011_06,-4.074823756,39.3186448,Coast,Kinango,Kinango,Puma,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,70992,1319.89563
941_2,1080502011_01,-4.07436965,39.3188023,Coast,Kinango,Kinango,Puma,R,0.00E+00,0.00E+00,1.00E+00,,Kwale,63988,1319.89563
941_2,1080502011_13,-4.083281895,39.3148609,Coast,Kinango,Kinango,Puma,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,3500,1319.89563
941_2,1080502011_09,-4.075288606,39.318802,Coast,Kinango,Kinango,Puma,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,79164,1319.89563
941_2,1080502011_04,-4.079210736,39.3125288,Coast,Kinango,Kinango,Puma,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,2400,1319.89563
941_2,1080502011_02,-4.07792932,39.3198385,Coast,Kinango,Kinango,Puma,R,1.00E+00,0.00E+00,1.00E+00,,Kwale,139000,779.9384155
941_2,1080502011_03,-4.083328895,39.3144584,Coast,Kinango,Kinango,Puma,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,8288,1319.89563
959_1,1080801021_20,-4.264419483,39.5694774,Coast,Msambweni,Diani,Diani,U,1.00E+00,0.00E+00,0.00E+00,12500,Kwale,132600,552.5723267
959_1,1080801021_18,-4.276201566,39.5726428,Coast,Msambweni,Diani,Diani,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,65776,552.5723267
959_1,1080801021_03,-4.268462237,39.5708712,Coast,Msambweni,Diani,Diani,U,0.00E+00,0.00E+00,0.00E+00,,Kwale,16656,185.9618378
959_1,1080801021_19,-4.267133713,39.5686094,Coast,Msambweni,Diani,Diani,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,117300,552.5723267
959_1,1080801021_01,-4.275997729,39.5722666,Coast,Msambweni,Diani,Diani,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,8000,552.5723267
959_1,1080801021_13,-4.266865663,39.5719945,Coast,Msambweni,Diani,Diani,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,77500,552.5723267
959_1,1080801021_08,-4.270442575,39.5682608,Coast,Msambweni,Diani,Diani,U,1.00E+00,0.00E+00,0.00E+00,14650,Kwale,150600,552.5723267
959_1,1080801021_12,-4.261747622,39.5932287,Coast,Msambweni,Diani,Diani,U,1.00E+00,0.00E+00,1.00E+00,39887,Kwale,425328,552.5723267
959_1,1080801021_02,-4.267596468,39.572035,Coast,Msambweni,Diani,Diani,U,0.00E+00,0.00E+00,0.00E+00,,Kwale,53552,185.9618378
959_1,1080801021_17,-4.266974449,39.5740412,Coast,Msambweni,Diani,Diani,U,0.00E+00,0.00E+00,0.00E+00,,Kwale,35300,185.9618378
959_1,1080801021_11,-4.260865341,39.591869,Coast,Msambweni,Diani,Diani,U,1.00E+00,0.00E+00,0.00E+00,89000,Kwale,430888,552.5723267
959_1,1080801021_05,-4.268447494,39.5721134,Coast,Msambweni,Diani,Diani,U,1.00E+00,0.00E+00,0.00E+00,12500,Kwale,80776,552.5723267
959_1,1080801021_07,-4.273305936,39.5705551,Coast,Msambweni,Diani,Diani,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,342300,552.5723267
959_1,1080801021_22,-4.266315549,39.5934766,Coast,Msambweni,Diani,Diani,U,1.00E+00,0.00E+00,0.00E+00,78000,Kwale,420000,552.5723267
959_1,1080801021_21,-4.26430206,39.5933491,Coast,Msambweni,Diani,Diani,P,1.00E+00,0.00E+00,0.00E+00,,Kwale,312500,112.1861267
959_1,1080801021_10,-4.267645184,39.5731049,Coast,Msambweni,Diani,Diani,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,79864,552.5723267
959_1,1080801021_04,-4.275473918,39.5699169,Coast,Msambweni,Diani,Diani,U,0.00E+00,0.00E+00,0.00E+00,,Kwale,16664,185.9618378
